Clave compendio,Codigo del expediente,Número del procedimiento o contratación,Partida específica,Clave CUCoP+,Descripción CUCoP+,Descripción detallada,Unidad de medida,Cantidad solicitada,uri,scrapped_day
,E-2023-00030148,PC-2023-00000778,24601,24601-0102,LAMPARA DE LEDS,LÁMPARA TIPO POT PAR 38 LED 18 W.,PIEZA,30,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/a8e36c8d429848349100b275dcf123e6/proyecto,16/08/2024
,E-2023-00030148,PC-2023-00000778,24601,24601-0077,SOCKET O RECEPTACULO,SOCKET DE PORCELANA CUADRADO.,PIEZA,10,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/a8e36c8d429848349100b275dcf123e6/proyecto,16/08/2024
060.748.1595,E-2023-00021977,PC-2023-00000647,25401,25401-4796,060.748.1595 SISTEMA DE PROTESIS DE PIE. COMPONENTE METATARSAL EN CROMO COBALTO PEQUEÑO O DIMENSIONES EQUIVALENTES EN MM. NEUTRAL. PIEZA.,APARATO KLENZAC (SIN CALZADO),PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
060.820.1067,E-2023-00021977,PC-2023-00000647,25401,25401-4997,060.820.1067 SISTEMAS DE OSTEOSINTESIS. PLACAS. SISTEMA DE PLACA PARA TIBIA DISTAL. DESCRIPCION: LAS UNIDADES MEDICAS SELECCIONARAN EL TIPO Y DIMENSIONES DEL MATERIAL ASEGURANDO SU COMPATIBILIDAD ENTRE SI DE ACUERDO A LA MARCA Y MODELO DEL SISTEMA. PLACA PARA TIBIA DISTAL DERECHA O IZQUIERDA. NUMERO DE ORIFICIOS: DE 7 A 14. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. PLACAS EN TREBOL CON 6 ORIFICIOS EN LA CABEZA PARA TORNILLOS DE 4.0 MM DE DIAMETRO Y ORIFICIOS EN EL VASTAGO PARA TORNILLOS DE 3.5 MM DE DIAMETRO. ORIFICIOS EN EL VASTAGO: 3 Y 4. PIEZA. TORNILLOS PARA HUESO CORTICAL DE 3.5 MM DE DIAMETRO. LONGITUD: DE 10.0 MM A 110.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. TORNILLOS PARA HUESO ESPONJOSO CON CABEZA ESFEROIDAL DE 4.0 MM DE DIAMETRO. ROSCA COMPLETA. LONGITUD: DE 10.0 MM A 60.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. TORNILLOS PARA HUESO ESPONJOSO CON CABEZA ESFEROIDAL DIAMETRO DE LA ROSCA 4.0 MM. LONGITUD: DE 10.0 MM A 60.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA.,APARATO SARMIENTO PARA TIBIA,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
060.820.0945,E-2023-00021977,PC-2023-00000647,25401,25401-4985,060.820.0945 SISTEMAS DE OSTEOSINTESIS. CLAVOS CENTROMEDULARES. SISTEMA DE CLAVO EXPANDIBLE PARA HUMERO. DESCRIPCION: LAS UNIDADES MEDICAS SELECCIONARAN EL TIPO Y DIMENSIONES DEL MATERIAL ASEGURANDO SU COMPATIBILIDAD ENTRE SI DE ACUERDO A LA MARCA Y MODELO DEL SISTEMA. CLAVO CENTROMEDULAR EXPANSIVO PARA HUMERO CON O SIN BLOQUEO PROXIMAL. DIAMETRO SIN EXPANDIR DE 6.7 MM Y DE 8.5 MM DIAMETRO EXPANDIDO DE 10.0 MM Y DE 13.5 MM RESPECTIVAMENTE. LONGITUDES DE 180 MM A 280 MM CON INCREMENTOS DE 20 MM EN 20 MM. PIEZA. PERNO PARA CLAVO CENTROMEDULAR EXPANSIVO PARA HUMERO. DIAMETRO 3.5 MM. LONGITUDES DE 16 MM A 56 MM CON INCREMENTOS DE 2 MM EN 2 MM. PIEZA.,APARATO SARMIENTO PARA HUMERO,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
060.820.0945,E-2023-00021977,PC-2023-00000647,25401,25401-4985,060.820.0945 SISTEMAS DE OSTEOSINTESIS. CLAVOS CENTROMEDULARES. SISTEMA DE CLAVO EXPANDIBLE PARA HUMERO. DESCRIPCION: LAS UNIDADES MEDICAS SELECCIONARAN EL TIPO Y DIMENSIONES DEL MATERIAL ASEGURANDO SU COMPATIBILIDAD ENTRE SI DE ACUERDO A LA MARCA Y MODELO DEL SISTEMA. CLAVO CENTROMEDULAR EXPANSIVO PARA HUMERO CON O SIN BLOQUEO PROXIMAL. DIAMETRO SIN EXPANDIR DE 6.7 MM Y DE 8.5 MM DIAMETRO EXPANDIDO DE 10.0 MM Y DE 13.5 MM RESPECTIVAMENTE. LONGITUDES DE 180 MM A 280 MM CON INCREMENTOS DE 20 MM EN 20 MM. PIEZA. PERNO PARA CLAVO CENTROMEDULAR EXPANSIVO PARA HUMERO. DIAMETRO 3.5 MM. LONGITUDES DE 16 MM A 56 MM CON INCREMENTOS DE 2 MM EN 2 MM. PIEZA.,APARATO SARMIENTO PARA HUMERO CON EXTENSIÓN,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
537.007.0160,E-2023-00021977,PC-2023-00000647,25401,25401-8103,537.007.0160 ABRAZADERA. ABRAZADERA BELVERICHE POPEN. PEQUEÑA.,APARATO CON RODILLERA ANTERIOR Y ABRAZADERA DE MUSLO.,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
060.747.0754,E-2023-00021977,PC-2023-00000647,25401,25401-4731,060.747.0754 PROTESIS DE RODILLA DE CROMO-COBALTO. UNIVERSAL O ANATOMICA. TODOS LOS COMPONENTES DEBEN SER COMPATIBLES ENTRE SI. LA SELECCION DEL MATERIAL Y LAS MEDIDAS ESTARA A CARGO DE LAS UNIDADES DE ATENCION DE ACUERDO A SUS NECESIDADES. COMPONENTES FEMORALES PRIMARIOS DE CROMO-COBALTO CON O SIN VASTAGO CENTRAL. TAMAÑO: EXTRAPEQUEÑO PEQUEÑO MEDIANO GRANDE O EXTRAGRANDE O MEDIDAS EQUIVALENTES EN MM. PIEZA.,"APARATO LARGO BILATERAL, CON APOYO ISQUIATICO, BARRAS LATERALES, ARTICULACIÓN DE RODILLA CON ANCLAJE A 180 GRADOS FLEXION LIBRE, ARTICULACIÓN DE TOBILLO CON TOPE DE FLEXION PLANTAR 90 GRADOS DORSIFLEXION LIBRE.",PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,25401,25401-0628,ANDADERA ADULTO,ANDADERA DE ALUMINIO PLEGABLE,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,25401,25401-0628,ANDADERA ADULTO,ANDADERA DE FIERRO FIJA,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,27101,27101-0076,FAJA-BANDA O CEÑIDOR (ATAVIO CIVIL MILITAR O RELIGIOSO),CORSET TAYLOR LARGO,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,27101,27101-0076,FAJA-BANDA O CEÑIDOR (ATAVIO CIVIL MILITAR O RELIGIOSO),CORSET TAYLOR CORTO,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,27101,27101-0076,FAJA-BANDA O CEÑIDOR (ATAVIO CIVIL MILITAR O RELIGIOSO),CORSET DOBLE ENSAMBLE,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,27101,27101-0076,FAJA-BANDA O CEÑIDOR (ATAVIO CIVIL MILITAR O RELIGIOSO),CORSET DORSOLUMBAR FORRADO,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,27101,27101-0076,FAJA-BANDA O CEÑIDOR (ATAVIO CIVIL MILITAR O RELIGIOSO),CORSET LUMBOSACRO FORRADO,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,27101,27101-0076,FAJA-BANDA O CEÑIDOR (ATAVIO CIVIL MILITAR O RELIGIOSO),CORSET JEWEET,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,27101,27101-0076,FAJA-BANDA O CEÑIDOR (ATAVIO CIVIL MILITAR O RELIGIOSO),CORSET MILWAUKEE,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,53201,53201-0017,BASTON CORRECCION (EXPERIMENTOS OPTICOS) (EQUIPO MEDICO QUIRURGICO),BASTON DE CUATRO APOYOS,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,53201,53201-0017,BASTON CORRECCION (EXPERIMENTOS OPTICOS) (EQUIPO MEDICO QUIRURGICO),BASTON DE UN APOYO,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,53201,53201-0017,BASTON CORRECCION (EXPERIMENTOS OPTICOS) (EQUIPO MEDICO QUIRURGICO),BASTON DE UN APOYO PUÑO CURVO U FOCET,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,25401,25401-0638,COLLARIN EMPLOMADO PARA TIROIDES,COLLARIN TIPO THOMAS DURO,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,25401,25401-0638,COLLARIN EMPLOMADO PARA TIROIDES,COLLAR PHILADELPHIA,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,25401,25401-0638,COLLARIN EMPLOMADO PARA TIROIDES,COLLARIN TIPO THOMPSON RIGIDO,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,27101,27101-0036,CALZADO DE TELA,CALZADO ORTOPÉDICO TIPO BOTA DEL 12 AL 14.5,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,27101,27101-0036,CALZADO DE TELA,CALZADO ORTOPÉDICO TIPO BOTA DEL 15 AL 17.5,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,27101,27101-0036,CALZADO DE TELA,CALZADO ORTOPÉDICO TIPO BOTA DEL 18 AL 21,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,27101,27101-0036,CALZADO DE TELA,CALZADO ORTOPÉDICO TIPO BOTA DEL 21.5 AL 26,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,27101,27101-0036,CALZADO DE TELA,CALZADO TIPO BOTA CON CIERRE BEISBOLERO.,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,27101,27101-0076,FAJA-BANDA O CEÑIDOR (ATAVIO CIVIL MILITAR O RELIGIOSO),FAJA DORSOLUMBAR CON 2 VARILLAS RÍGIDAS ATRÁS,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,25401,25401-0211,FERULA,FÉRULA DINÁMICA PARA MANO,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,53101,53101-0019,APARATO TRACCION CERVICAL (EQUIPO MEDICO QUIRURGICO),KIT DE TRACCIÓN CERVICAL,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,25401,25401-0211,FERULA,FÉRULA DE POLIPROPILENO TOBILLO DORSIFLEXION,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,25401,25401-0211,FERULA,FÉRULA DE POLIPROPILENO DEDO PULGAR MUÑECA,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,27101,27101-0076,FAJA-BANDA O CEÑIDOR (ATAVIO CIVIL MILITAR O RELIGIOSO),FAJA DORSOLUMBAR ELASTICA,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,25401,25401-0626,MULETAS,MULETAS CANADIENSES 12 A 21 DÍAS GARANTÍA 1 AÑO CONTRA DEFECTOS DE FABRICACIÓN,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,25401,25401-0626,MULETAS,MULETA AXILA DE MADERA,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,25401,25401-0626,MULETAS,MULETAS DE ALUMINIO AXILARES,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,27101,27101-0104,MUÑEQUERA (ATAVIO CIVIL MILITAR O RELIGIOSO),MUÑEQUERA DE LONA CON BARRA DE ALUMINIO,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,27101,27101-0104,MUÑEQUERA (ATAVIO CIVIL MILITAR O RELIGIOSO),MUÑEQUERA ELÁSTICA CON BARRA DE ALUMINIO,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,21101,21101-0164,PLANTILLA,PLANTILLAS DE PIEL CON ARCO Y SIN ARREGLOS,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
,E-2023-00021977,PC-2023-00000647,21101,21101-0164,PLANTILLA,PLANTILLAS DE PELITE,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
060.747.1331,E-2023-00021977,PC-2023-00000647,25401,25401-4737,060.747.1331 PROTESIS DE RODILLA DE CROMO-COBALTO. UNIVERSAL O ANATOMICA. TODOS LOS COMPONENTES DEBEN SER COMPATIBLES ENTRE SI. LA SELECCION DEL MATERIAL Y LAS MEDIDAS ESTARA A CARGO DE LAS UNIDADES DE ATENCION DE ACUERDO A SUS NECESIDADES. PROTESIS PARA RESCATE TIPO BISAGRA MODULAR PIVOTE ROTATORIO COMPONENTE FEMORAL Y TIBIAL DE CROMO-COBALTO CON VASTAGOS TIBIALES MODULARES E INSERTO DE POLIETILENO DE ULTRA-ALTA DENSIDAD Y ENLACES CRUZADOS POR MULTIIRRADIACION QUE PERMITE ROTACION Y TRANSLACION. IZQUIERDA O DERECHA. TAMAÑO: CHICA MEDINA O GRANDE. PIEZA.,"PRÓTESIS TIPO 3S PARA AMPUTACIÓN DEBAJO DE RODILLA CON SOCKET  SÓLIDO, VALVULA DE SUCCIÓN DE SILICÓN, SISTEMA DE TRABA AUTOMÁTICO, PANTORRILLA Y PIE ARTICULADO RECOMENDADO PARA PACIENTES  GERIÁTRICOS O DIABÉTICOS.",PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
060.747.1331,E-2023-00021977,PC-2023-00000647,25401,25401-4737,060.747.1331 PROTESIS DE RODILLA DE CROMO-COBALTO. UNIVERSAL O ANATOMICA. TODOS LOS COMPONENTES DEBEN SER COMPATIBLES ENTRE SI. LA SELECCION DEL MATERIAL Y LAS MEDIDAS ESTARA A CARGO DE LAS UNIDADES DE ATENCION DE ACUERDO A SUS NECESIDADES. PROTESIS PARA RESCATE TIPO BISAGRA MODULAR PIVOTE ROTATORIO COMPONENTE FEMORAL Y TIBIAL DE CROMO-COBALTO CON VASTAGOS TIBIALES MODULARES E INSERTO DE POLIETILENO DE ULTRA-ALTA DENSIDAD Y ENLACES CRUZADOS POR MULTIIRRADIACION QUE PERMITE ROTACION Y TRANSLACION. IZQUIERDA O DERECHA. TAMAÑO: CHICA MEDINA O GRANDE. PIEZA.,"PRÓTESIS TIPO T.S.B. PARA AMPUTACIÓN BAJO DE RODILLA CON SOCKET SÓLIDO, SUSPENSIÓN SUPRACONDILEA, FORRO DE PELITE, MANGA DE NEOPRENO, PANTORRILLA Y PIE TIPO SACH.",PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
060.747.1331,E-2023-00021977,PC-2023-00000647,25401,25401-4737,060.747.1331 PROTESIS DE RODILLA DE CROMO-COBALTO. UNIVERSAL O ANATOMICA. TODOS LOS COMPONENTES DEBEN SER COMPATIBLES ENTRE SI. LA SELECCION DEL MATERIAL Y LAS MEDIDAS ESTARA A CARGO DE LAS UNIDADES DE ATENCION DE ACUERDO A SUS NECESIDADES. PROTESIS PARA RESCATE TIPO BISAGRA MODULAR PIVOTE ROTATORIO COMPONENTE FEMORAL Y TIBIAL DE CROMO-COBALTO CON VASTAGOS TIBIALES MODULARES E INSERTO DE POLIETILENO DE ULTRA-ALTA DENSIDAD Y ENLACES CRUZADOS POR MULTIIRRADIACION QUE PERMITE ROTACION Y TRANSLACION. IZQUIERDA O DERECHA. TAMAÑO: CHICA MEDINA O GRANDE. PIEZA.,"PRÓTESIS PARA AMPUTACIÓN TIPO SYME(PIE) CON SOCKET SÓLIDO, FIBRA DE VIDRIO, PIE SYME Y APERTURA LATERAL PARA INTRODUCIR EL MUÑON.",PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
060.747.1331,E-2023-00021977,PC-2023-00000647,25401,25401-4737,060.747.1331 PROTESIS DE RODILLA DE CROMO-COBALTO. UNIVERSAL O ANATOMICA. TODOS LOS COMPONENTES DEBEN SER COMPATIBLES ENTRE SI. LA SELECCION DEL MATERIAL Y LAS MEDIDAS ESTARA A CARGO DE LAS UNIDADES DE ATENCION DE ACUERDO A SUS NECESIDADES. PROTESIS PARA RESCATE TIPO BISAGRA MODULAR PIVOTE ROTATORIO COMPONENTE FEMORAL Y TIBIAL DE CROMO-COBALTO CON VASTAGOS TIBIALES MODULARES E INSERTO DE POLIETILENO DE ULTRA-ALTA DENSIDAD Y ENLACES CRUZADOS POR MULTIIRRADIACION QUE PERMITE ROTACION Y TRANSLACION. IZQUIERDA O DERECHA. TAMAÑO: CHICA MEDINA O GRANDE. PIEZA.,"PRÓTESIS PARA DESARTICULADO DE RODILLA CON SOCKET SÓLIDO, VÁLVULA DE SUCCIÓN, ARTICULACIONES EMBALADAS LATERALES, PANTORRILLA DE RESINA Y PIE SACH.",PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
060.747.1331,E-2023-00021977,PC-2023-00000647,25401,25401-4737,060.747.1331 PROTESIS DE RODILLA DE CROMO-COBALTO. UNIVERSAL O ANATOMICA. TODOS LOS COMPONENTES DEBEN SER COMPATIBLES ENTRE SI. LA SELECCION DEL MATERIAL Y LAS MEDIDAS ESTARA A CARGO DE LAS UNIDADES DE ATENCION DE ACUERDO A SUS NECESIDADES. PROTESIS PARA RESCATE TIPO BISAGRA MODULAR PIVOTE ROTATORIO COMPONENTE FEMORAL Y TIBIAL DE CROMO-COBALTO CON VASTAGOS TIBIALES MODULARES E INSERTO DE POLIETILENO DE ULTRA-ALTA DENSIDAD Y ENLACES CRUZADOS POR MULTIIRRADIACION QUE PERMITE ROTACION Y TRANSLACION. IZQUIERDA O DERECHA. TAMAÑO: CHICA MEDINA O GRANDE. PIEZA.,"PROTESIS PARA AMPUTACIÓN ARRIBA RODILLA ENDOESQUELETICA CON SOCKET ANATOMICO DE CONTENCIÓN ISQUIATICA DE BORDES FLEXIBLES DE CONTENEDOR RIGIDO DE RESINA, SOQUET DE POLIPROPILENO O POLIETILENO, VALVULA DE SUCCIÓN RODILLA MODULAR CUBIERTA COSMÉTICA Y PIE ARTICULADO.",PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
060.747.1331,E-2023-00021977,PC-2023-00000647,25401,25401-4737,060.747.1331 PROTESIS DE RODILLA DE CROMO-COBALTO. UNIVERSAL O ANATOMICA. TODOS LOS COMPONENTES DEBEN SER COMPATIBLES ENTRE SI. LA SELECCION DEL MATERIAL Y LAS MEDIDAS ESTARA A CARGO DE LAS UNIDADES DE ATENCION DE ACUERDO A SUS NECESIDADES. PROTESIS PARA RESCATE TIPO BISAGRA MODULAR PIVOTE ROTATORIO COMPONENTE FEMORAL Y TIBIAL DE CROMO-COBALTO CON VASTAGOS TIBIALES MODULARES E INSERTO DE POLIETILENO DE ULTRA-ALTA DENSIDAD Y ENLACES CRUZADOS POR MULTIIRRADIACION QUE PERMITE ROTACION Y TRANSLACION. IZQUIERDA O DERECHA. TAMAÑO: CHICA MEDINA O GRANDE. PIEZA.,"PROTESIS PARA AMPUTACIÓN ARRIBA DE RODILLA ENDOESQUELETICA CON SOCKET ANATÓMICO DE CONTENCIÓN ISQUIATICA DE BORDES FLEXIBLES DE POLIETILENO, CONTENEDOR RIGIDO DE FIBRA DE CARBONO, RODILLA DE SEGURIDAD, PIE DINÁMICO DE FIBRA DE CARBONO CON CHANCLETA COSMETICA PARA ACTIVIDAD MODERADA.",PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
060.747.1331,E-2023-00021977,PC-2023-00000647,25401,25401-4737,060.747.1331 PROTESIS DE RODILLA DE CROMO-COBALTO. UNIVERSAL O ANATOMICA. TODOS LOS COMPONENTES DEBEN SER COMPATIBLES ENTRE SI. LA SELECCION DEL MATERIAL Y LAS MEDIDAS ESTARA A CARGO DE LAS UNIDADES DE ATENCION DE ACUERDO A SUS NECESIDADES. PROTESIS PARA RESCATE TIPO BISAGRA MODULAR PIVOTE ROTATORIO COMPONENTE FEMORAL Y TIBIAL DE CROMO-COBALTO CON VASTAGOS TIBIALES MODULARES E INSERTO DE POLIETILENO DE ULTRA-ALTA DENSIDAD Y ENLACES CRUZADOS POR MULTIIRRADIACION QUE PERMITE ROTACION Y TRANSLACION. IZQUIERDA O DERECHA. TAMAÑO: CHICA MEDINA O GRANDE. PIEZA.,"PROTESIS PARA AMPUTACIÓN ARRIBA DE RODILLA CON SOCKET ANATOMICO DE CONTENCIÓN ISQUIATICA, CONTENEDOR RIGIDO DE FIBRA DE CARBONO, PISTÓN HIDRÁULICO DE VELOCIDAD VARIABLE Y AUTOMATICA, TOBILLO PIE DINÁMICO Y CUBIERTA COSMETICA PARA PERSONAS CON ALTA ACTIVIDAD.",PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
060.748.1595,E-2023-00021977,PC-2023-00000647,25401,25401-4796,060.748.1595 SISTEMA DE PROTESIS DE PIE. COMPONENTE METATARSAL EN CROMO COBALTO PEQUEÑO O DIMENSIONES EQUIVALENTES EN MM. NEUTRAL. PIEZA.,"PROTESIS PARA AMPUTACIÓN PARCIAL DE PIE CON ARTICULACIÓN EN TOBILLO, FABRICADO EN POLIPROPILENO, RELLENO ACOJINADO",PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4fe2d0125a034ed58e0fc9ace761082b/proyecto,16/08/2024
