cod_exp,num_proc,dependencia,unidad_comp,correo,nombre_procedimiento,tipo_proc,entidad_fed,anio_ej,proc_exc,fecha_pub,claves_list,part_testigo,abastecimiento_sim,plurianual,tipo_cont,anticipo,forma_pago,plazo_garant,meses_garant,garant_cump,caracter,caso_fort ,tipo_cont_abierto,uri,scrapped_day
E-2024-00086320,LO-67-021-908069995-N-19-2024,067021 - JUNTA MUNICIPAL DE AGUA Y SANEAMIENTO DE JUÁREZ,908069995 UNIDAD DE ADQUISICIONES,emoreno@jmasjuarez.gob.mx,REPOSICION DE DRENAJE DE 20 CM EN ZONA CENTRO,LICITACIÓN PÚBLICA,CHIHUAHUA,2024,NO,13/08/2024 18:13,61400,NO,,NO,OBRA PÚBLICA,SI,,,12,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/758292b008204ab78863b4a2ff141b63/procedimiento,28/08/2024
E-2024-00088058,IA-71-022-912070982-N-4-2024,071022 - SECRETARÍA DE CONTRALORÍA Y TRANSPARENCIA GUBERNAMENTAL,912070982 DELEGACIÓN ADMINISTRATIVA,erick.gm806@gmail.com,ADQUISICION DE VEHICULOS,INVITACIÓN A CUANDO MENOS TRES PERSONAS,GUERRERO,2024,NO,22/08/2024 19:27,54103,NO,NO,NO,ADQUISICIONES,NO,TRANSFERENCIA ELECTRONICA DE FONDOS.,10,12,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/8a87816fa7c5415f977189f769fff622/procedimiento,28/08/2024
E-2024-00087338,IA-50-GYR-050GYR008-I-159-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR008 OFICINA DE ADQUISICION DE BIENES Y CONTRATACION DE SERVICIOS,enrique.lopezb@imss.gob.mx,IA-I159-2024 ADQUISICION DE MATERIAL DE CURACION RADIOLOGICO Y LABORATORIO,INVITACIÓN A CUANDO MENOS TRES PERSONAS,QUINTANA ROO,2024,NO,22/08/2024 13:46,"23601,24601,25101,25401,25501,27101,53201",NO,NO,NO,ADQUISICIONES,NO,"EL PAGO SE REALIZARÁ EN PESOS MEXICANOS, A LOS 20 (VEINTE) DÍAS NATURALES POSTERIORES A LA ENTREGA POR PARTE DE “EL PRESTADOR DEL SERVICIO”, DE LOS REQUISITOS ESTABLECIDOS EN EL PROCEDIMIENTO PARA LA RECEPCIÓN, GLOSA Y APROBACIÓN DE DOCUMENTOS PRESENTADOS PARA TRÁMITE DE PAGO Y LA CONSTITUCIÓN, MODIFICACIÓN, CANCELACIÓN, OPERACIÓN Y CONTROL DE FONDOS FIJOS, PARA LA CUENTA 21053002",,12,NO,INTERNACIONAL ABIERTO,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c2e787473a3f4b09bcc0c86cc74fe485/procedimiento,28/08/2024
E-2024-00087579,IA-66-014-907023963-N-8-2024,066014 - COLEGIO DE BACHILLERES DE CHIAPAS,907023963 DEPARTAMENTO DE RECURSOS MATERIALES,christian.perez.dam@cobach.edu.mx,35106.-MANTENIMIENTO Y CONSERVACION DE INMUEBLES,INVITACIÓN A CUANDO MENOS TRES PERSONAS,CHIAPAS,2024,NO,23/08/2024 11:06,35101,NO,NO,NO,SERVICIOS,NO,TRASFERENCIA ELECTRONICA DE FONDOS,10,,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/88d293c83f394fd2a71c11d48813d070/procedimiento,28/08/2024
E-2024-00088186,IA-60-N56-901026999-T-40-2024,060N56 - INSTITUTO DE SERVICIOS DE SALUD DEL ESTADO DE AGUASCALIENTES,901026999 DEPTO. DE ADQUISICIONES,saul.martinez@issea.gob.mx,PRESTACIÓN DE DIVERSOS SERVICIOS SUBROGADOS E INTEGRALES PARA EL C.H.M.H.,INVITACIÓN A CUANDO MENOS TRES PERSONAS,AGUASCALIENTES,2024,NO,22/08/2024 12:21,33901,NO,NO,NO,SERVICIOS,NO,"LOS PAGOS SE REALIZARÁN EN MONEDA NACIONAL, CONTRA ENTREGA DE LOS BIENES/PRESTACIÓN DE SERVICIOS DENTRO DE LOS 20 DÍAS NATURALES POSTERIORES A LA PRESENTACIÓN DE IMPRESIONES DE CFDI PREVIO VALIDACIÓN DE LA DIRECCIÓN DEL ÁREA DE RECURSOS FINANCIEROS DE ESTE INSTITUTO, DE ACUERDO A LA FECHA DE ENTREGA SEÑALADA PARA LA ENTREGA DE LOS BIENES Y/O SERVICIOS DE LA PRESENTE CONVOCATORIA.",,,NO,INTERNACIONAL BAJO LA COBERTURA DE TRATADOS,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c3e7b0c9a7d7456ba791118d588d9ba9/procedimiento,28/08/2024
E-2024-00086376,LA-07-H0C-007H0C999-N-83-2024,"007H0C - GRUPO AEROPORTUARIO, FERROVIARIO, DE SERVICIOS AUXILIARES Y CONEXOS, OLMECA-MAYA-MEXICA, S.A. DE C.V.",007H0C999 DIRECCIÓN GENERAL DE RECURSOS MATERIALES Y SERVICIOS GENERALES,lsolism@gafsacomm.com,SERVICIO DE ASEGURAMIENTO DE BIENES PATRIMONIALES,LICITACIÓN PÚBLICA,MÉXICO,2024,NO,15/08/2024 12:10,"34501,39602",NO,NO,NO,SERVICIOS,NO,"CON FUNDAMENTO EN EL ARTÍCULO 13 ÚLTIMO PÁRRAFO, EL PAGO DE LOS SERVICIOS SE CUBRIRÁ EN UNA SOLA EXHIBICIÓN CONTRA ENTREGA DE LOS SERVICIOS, EN PESOS MEXICANOS A TRAVÉS DE TRANSFERENCIA ELECTRÓNICA, AL NÚMERO DE CUENTA QUE PARA TAL EFECTO SE PROPORCIONE, DENTRO DE LOS TREINTA (30) DÍAS NATURALES SIGUIENTES, CONTADOS A PARTIR DE LA ENTREGA DEL CFDI O FACTURA CORRESPONDIENTE QUE AMPARE LA ENTREGA DE LOS SERVICIOS A ENTERA SATISFACCIÓN DEL ADMINISTRADOR DEL CONTRO",,12,NO,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b1b4c3e681b745c9b3790b2ca757de80/procedimiento,28/08/2024
E-2024-00083510,LA-50-GYR-050GYR009-N-146-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR009 COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO,florencio.ledezma@imss.gob.mx,"ADQUISICIÓN Y SUMINISTRO DE ANTEOJOS PARA TRABAJADORES, HIJOS, JUBILADOS Y PENSI",LICITACIÓN PÚBLICA,CHIHUAHUA,2024,NO,15/08/2024 16:02,27101,NO,NO,NO,ADQUISICIONES,NO,"LA FORMA DE PAGO SERÁ EN PESOS MEXICANOS Y SE REALIZARÁ EN UNA SOLA EXHIBICIÓN. EL PAGO SE REALIZARÁ EN PESOS MEXICANOS, EN LOS PLAZOS NORMADOS POR LA DIRECCIÓN DE FINANZAS EN EL “PROCEDIMIENTO PARA LA RECEPCIÓN, GLOSA Y APROBACIÓN DE DOCUMENTOS PRESENTADOS PARA TRÁMITE DE PAGO Y LA CONSTITUCIÓN, MODIFICACIÓN, CANCELACIÓN, OPERACIÓN Y CONTROL DE FONDOS FIJOS”, SIN QUE ÉSTOS REBASEN LOS 20 (VEINTE) DÍAS NATURALES POSTERIORES A AQUEL EN QUE “EL PROVEEDOR” PRESENTE EN EL DEPARTAMENTO DELEGACIONAL",10,,SI,NACIONAL,OTRO,MONTO,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/7b25fb34395645dbb314f1e66724d20b/procedimiento,28/08/2024
E-2024-00084202,LA-50-GYR-050GYR015-N-177-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR015 DEPARTAMENTO DE ADQUISICIÓN DE BIENES Y CONTRATACIÓN DE SERVICIOS TABASCO,gerardo.ruizp@imss.gob.mx,SERVICIO SUBROGADO DE BIOPSIA DE MAMA SEGUNDO SEMESTRE 2024,LICITACIÓN PÚBLICA,TABASCO,2024,NO,20/08/2024 11:18,33901,NO,,NO,SERVICIOS,NO,"EL PAGO SE EFECTUARÁ EN PESOS MEXICANOS, A LOS 20 (VEINTE) DÍAS NATURALES POSTERIORES A LA ENTREGA POR PARTE DEL LICITANTE DE LOS SIGUIENTES DOCUMENTOS: UN TANTO EN ORIGINAL DE LA REPRESENTACIÓN IMPRESA DEL COMPROBANTE FISCAL DIGITAL POR INTERNET AUTORIZADO POR EL SAT, QUE REÚNA LOS REQUISITOS FISCALES QUE SEÑALAN LOS ARTÍCULOS 29 Y 29 A DEL CÓDIGO FISCAL DE LA FEDERACIÓN, MISMO QUE DEBERÁ INDICAR, EL NOMBRE DEL INSTITUTO MEXICANO DEL SEGURO SOCIAL, CON REGISTRO FEDERAL DE CONTRIBUYENTES IMS42",10,,SI,NACIONAL,NO,MONTO,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/e2a762f3a4d24cc1ac1e978010c7e424/procedimiento,28/08/2024
E-2024-00079930,LA-07-112-007000997-T-376-2024,007000 - SECRETARIA DE LA DEFENSA NACIONAL,007000997 SUBDIRECCIÓN DE ADQUISICIONES,jgarciag.indmil@sedena.gob.mx,"FP06-TM-R020/2024, ADQUISICION DE MAQUINA DE INYECCION DE ALUMINIO (2DA. VUELTA)",LICITACIÓN PÚBLICA,PUEBLA,2024,NO,17/07/2024 21:27,56201,NO,,NO,ADQUISICIONES,NO,TRANSFERENCIA ELECTRONICA,10,12,SI,INTERNACIONAL BAJO LA COBERTURA DE TRATADOS,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/48dbe7535eba4639a1fa923f8fb0ef05/procedimiento,28/08/2024
E-2024-00079920,LA-07-112-007000997-T-375-2024,007000 - SECRETARIA DE LA DEFENSA NACIONAL,007000997 SUBDIRECCIÓN DE ADQUISICIONES,industriamilitar.dn28@sedena.gob.mx,FA15-R060/2024 ADQUISICIÓN DE SENSORES Y ACCESORIOS (B),LICITACIÓN PÚBLICA,PUEBLA,2024,NO,17/07/2024 21:30,24601,NO,,NO,ADQUISICIONES,NO,TRANSFERENCIA ELECTRÓNICA,10,12,SI,INTERNACIONAL BAJO LA COBERTURA DE TRATADOS,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/d07690656a7a45958bf532333009eaa0/procedimiento,28/08/2024
E-2024-00086866,LA-72-064-913085944-N-1-2024,072064 - INSTITUTO HIDALGUENSE DE EDUCACIÓN,913085944 DIRECCIÓN GENERAL DE RECURSOS MATERIALES Y SERVICIOS,gildardo.angeles@seph.gob.mx,ADQUISICIÓN DE MATERIAL DIDÁCTICO,LICITACIÓN PÚBLICA,HIDALGO,2024,NO,15/08/2024 15:00,21701,NO,NO,NO,ADQUISICIONES,NO,"EL PAGO TOTAL SE EFECTUARÁ A LOS 20 DÍAS NATURALES CONTADOS A PARTIR DE LA ENTREGA DE LA FACTURA RESPECTIVA, PREVIA ENTREGA DE LOS BIENES EN LOS TÉRMINOS DEL CONTRATO Y A SATISFACCIÓN DE INSTITUTO HIDALGUENSE DE EDUCACIÓN, ESTE SE REALIZARÁ A TRAVÉS DE TRANSFERENCIA ELECTRÓNICA. LOS PRECIOS PERMANECERÁN FIJOS Y NO HABRÁ ESCALATORIA ALGUNA. NO HABRÁ ANTICIPO",10,,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/436eacb6d6f64aa29e1d47b862b087bd/procedimiento,28/08/2024
E-2024-00084380,LA-50-GYR-050GYR015-N-178-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR015 DEPARTAMENTO DE ADQUISICIÓN DE BIENES Y CONTRATACIÓN DE SERVICIOS TABASCO,gerardo.ruizp@imss.gob.mx,SERVICIO SUBROGADO DE MEDICINA NUCLEAR SEGUNDO SEMESTRE 2024,LICITACIÓN PÚBLICA,TABASCO,2024,NO,20/08/2024 13:26,33901,NO,,NO,SERVICIOS,NO,"EL PAGO SE EFECTUARÁ EN PESOS MEXICANOS, A LOS 20 (VEINTE) DÍAS NATURALES POSTERIORES A LA ENTREGA POR PARTE DEL LICITANTE DE LOS SIGUIENTES DOCUMENTOS: UN TANTO EN ORIGINAL DE LA REPRESENTACIÓN IMPRESA DEL COMPROBANTE FISCAL DIGITAL POR INTERNET AUTORIZADO POR EL SAT, QUE REÚNA LOS REQUISITOS FISCALES QUE SEÑALAN LOS ARTÍCULOS 29 Y 29 A DEL CÓDIGO FISCAL DE LA FEDERACIÓN, MISMO QUE DEBERÁ INDICAR, EL NOMBRE DEL INSTITUTO MEXICANO DEL SEGURO SOCIAL, CON REGISTRO FEDERAL DE CONTRIBUYENTES IMS42",10,,SI,NACIONAL,NO,MONTO,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/d0e0a36902a24f4392446ea53f8b7837/procedimiento,28/08/2024
E-2024-00076949,IA-80-U88-921002997-N-106-2024,080U88 - SECRETARÍA DE ADMINISTRACIÓN,921002997 DIRECCIÓN DE ADQUISICIONES DE BIENES Y SERVICIOS,jesica.tovar@puebla.gob.mx,ADQUISICIÓN DE EQUIPOS PARA LA INTEGRACIÓN DE LA INFRAESTRUCTURA TECNOLÓGICA,INVITACIÓN A CUANDO MENOS TRES PERSONAS,PUEBLA,2024,NO,22/08/2024 19:48,"51501,52101,52301",NO,NO,NO,ADQUISICIONES,NO,"EL PAGO SE REALIZARÁ EN UNA SOLA EXHIBICIÓN A LOS 20 DÍAS NATURALES POSTERIORES A LA PRESENTACIÓN DE LA FACTURA, MISMA QUE DEBERÁ VENIR DEBIDAMENTE REQUISITADA, ASÍ COMO DE LOS BIENES RECIBIDOS A ENTERA SATISFACCIÓN DEL REQUIRENTE.",10,,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/9f812311f5e044c1848c8812201207cf/procedimiento,28/08/2024
E-2024-00086225,LO-70-Q93-911008987-N-29-2024,"070Q93 - SECRETARÍA DE INFRAESTRUCTURA, CONECTIVIDAD Y MOVILIDAD",911008987 DIRECCIÓN DE LICITACIONES Y CONTRATOS,aeromo@guanajuato.gob.mx,CONSTRUCCIÓN DE LA PRIMERA ETAPA DE LA UNIDAD ACADÉMICA DEPARTAMENTAL TIPO II Y,LICITACIÓN PÚBLICA,GUANAJUATO,2024,NO,15/08/2024 12:49,62201,NO,,NO,OBRA PÚBLICA,SI,,,12,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3da0eccbcd654e1597a7e4816e59e78f/procedimiento,28/08/2024
E-2024-00086687,IA-84-W46-925054990-N-1-2024,084W46 - SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA EN EL ESTADO DE SINALOA,925054990 DIRECCIÓN DE ADMINISTRACIÓN Y FINANZAS,alfredofierrodifsinaloa@gmail.com,SUMINISTRO E INSTALACION DE PLANTA ELECTRICA,INVITACIÓN A CUANDO MENOS TRES PERSONAS,SINALOA,2024,NO,23/08/2024 17:27,56601,NO,NO,NO,ADQUISICIONES,NO,"LOS PAGOS SE REALIZARÁN POR PARTE DEL DEPARTAMENTO DE CONTABILIDAD DEL SISTEMA DIF SINALOA, EN PESOS MEXICANOS, EL CUAL SE EFECTUARÁ POR TRANSFERENCIA ELECTRÓNICA OBEDECIENDO A LA LEY GENERAL DE CONTABILIDAD GUBERNAMENTAL (CONAC), EN UN TÉRMINO NO MAYOR A 20 DÍAS NATURALES, PERIODO QUE INICIARÁ A PARTIR DE LA ENTREGA DE LA DOCUMENTACIÓN PARA TRAMITE DE PAGO.",10,,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/8ba99f473ec340ae90e37c36043d3b6d/procedimiento,28/08/2024
E-2024-00088455,IA-77-023-918045989-N-12-2024,077023 - INSTITUTO PARA LA MUJER NAYARITA,918045989 INSTITUTO PARA LA MUJER NAYARITA,inmunay@nayarit.gob.mx,ADQUISICIÓN DE VEHÍCULO DOBLE CABINA,INVITACIÓN A CUANDO MENOS TRES PERSONAS,NAYARIT,2024,NO,22/08/2024 23:37,54103,NO,NO,NO,ADQUISICIONES,NO,"EL PAGO AL PROVEEDOR ADJUDICADO LO EFECTUARÁ EL INSTITUTO PARA LA MUJER NAYARITA, Y SE REALIZARÁN DE CONFORMIDAD A LO SEÑALADO EN LAS ESPECIFICACIONES TÉCNICAS DEL ANEXO TÉCNICO I (TÉRMINOS DE REFERENCIA).",10,,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/ce478eaae2424ddcb2f15611fd7248ac/procedimiento,28/08/2024
E-2024-00086077,IA-81-028-922055992-N-8-2024,081028 - UNIVERSIDAD TECNOLÓGICA DE QUERÉTARO,922055992 DEPTO. DE RECURSOS MATERIALES Y CONTRATACION DE SERVICIOS,nancy.becerril@uteq.edu.mx,ADQUISICIÓN DE MATERIAL ELÉCTRICO,INVITACIÓN A CUANDO MENOS TRES PERSONAS,QUERÉTARO,2024,NO,15/08/2024 12:22,24601,NO,NO,NO,ADQUISICIONES,NO,"HASTA 20 DÍAS POSTERIORES A LA PRESENTACIÓN DE LA FACTURA RESPECTIVA, PREVIA ENTREGA DE LOS BIENES EN LOS TÉRMINOS DEL CONTRATO.",10,12,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/cb0eb1d64e1c48f1972fcbd6b14000af/procedimiento,28/08/2024
E-2024-00086896,LA-85-H84-826030993-N-1-2024,085H84 - HERMOSILLO,826030993 OFICIALIA MAYOR,guadalupe.sahagun@hermosillo.gob.mx,DOTACIÓN DE EQUIPO PARA LA SONORIZACIÓN DE LA CAJA NEGRA,LICITACIÓN PÚBLICA,SONORA,2024,NO,15/08/2024 14:53,56501,NO,NO,NO,ADQUISICIONES,NO,"SE PAGARÁ CONTRA PROGRAMA DE ENTREGA E INSTALACIÓN DE LOS BIENES PRESENTADO POR EL LICITANTE EN SU PROPUESTA, EL CUAL NO PODRÁ EXCEDER DE LOS 30 DÍAS NATURALES SIGUIENTES AL DE EMISIÓN DEL FALLO DE LA PRESENTE LICITACIÓN. LOS RIESGOS, COSTOS DE TRASLADO, VIÁTICOS, MANEJO DE LOS BIENES Y SERVICIOS, Y DEMÁS QUE SE REQUIERAN PARA CUMPLIR CON EL OBJETO DE LA PRESENTE LICITACIÓN, SON POR CUENTA DEL LICITANTE ADJUDICADO, HASTA EL MOMENTO DE SER RECIBIDOS POR EL PERSONAL AUTORIZADO POR LA CONVOCANTE.",10,,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/2b38fca263c7497ba277543d9acffc1a/procedimiento,28/08/2024
E-2024-00085036,LO-70-005-811007999-N-13-2024,070005 - JUNTA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE CELAYA,"811007999 JUNTA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE CELAYA, GTO.",ralcantarat@jumapacelaya.gob.mx,"CONSTRUCCIÓN DE TANQUE DE AGUA POTABLE DE 450 M3 DE CAPACIDAD, PARA EL FRACCIONA",LICITACIÓN PÚBLICA,GUANAJUATO,2024,NO,13/08/2024 14:56,"31301,62301",NO,,NO,OBRA PÚBLICA,SI,,,12,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/5d0bbaf5e306419ca7394f9cd468f032/procedimiento,28/08/2024
E-2024-00088512,IA-86-I61-827006985-N-1-2024,086I61 - CUNDUACÁN,827006985 PRESIDENCIA MUNICIPAL,admon-licitaciones@hotmail.com,SUMINISTRO DE MATERIAL ELECTRICO PARA MANTENIMIENTO DE ALUMBRADO PUBLICO,INVITACIÓN A CUANDO MENOS TRES PERSONAS,TABASCO,2024,NO,23/08/2024 13:14,24601,NO,NO,NO,ADQUISICIONES,NO,TRANSFERENCIA ELECTRONICA,10,,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/6518019ac477418d9573fef4375fdaad/procedimiento,28/08/2024
E-2024-00085954,LA-07-HZK-007HZK999-N-7-2024,"007HZK - AEROLÍNEA DEL ESTADO MEXICANO, S.A. DE C.V.",007HZK999 DIRECCIÓN DE ADMINISTRACIÓN Y FINANZAS,jefdptoadqs1.rrmm@mexicana.gob.mx,SERVICIO DE MANTENIMIENTO PARA LAS AERONAVES BOEING 737-800,LICITACIÓN PÚBLICA,MÉXICO,2024,NO,15/08/2024 17:11,35501,NO,,SI,SERVICIOS,NO,"SE REALIZARÁ EL PAGO A TRAVÉS DE TRANFERENCIA ELECTRÓNICA, EN UN SOLO PAGO POR CADA SERVICIO EFECTIVAMENTE REALIZADO, EL CUAL NO EXCEDERA DE VEINTE DÍAS NATURALES, CONTADOS A PARTIR DE LA PRESENTACIÓN DE LA FACTURA FISCAL Y EN SU CASO EL CFDI DEBIDAMENTE LEGALIZADO, Y A ENTERA SALISFACCIÓN DEL ÁREA REQUIRENTE. EN CASO DE QUE LOS PAGOS SEAN EN MONEDA EXTRANJERA, SERÁ CUBIERTO EN MONEDA NACIONAL AL TIPO DE CAMBIO VIGENTE PUBLICADO EN EL DIARIO OFICIAL DE LA FEDERACIÓN.DEL DÍA DE PAGO.",10,,SI,NACIONAL,NO,MONTO,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/ca734673711a45a89dd18d88cc8c4b82/procedimiento,28/08/2024
E-2024-00082379,IA-11-L6H-011L6H002-N-35-2024,011L6H - COMISION DE OPERACION Y FOMENTO DE ACTIVIDADES ACADEMICAS DEL INSTITUTO POLITECNICO NACIONAL,011L6H002 DIRECCION DE ADQUISICIONES,bcastillo@cofaa.ipn.mx,MTTO AL SIS DE ILUM DE ÁREAS EXT Y MALLA PER EN ÁREAS DEP DEL CECYT 10,INVITACIÓN A CUANDO MENOS TRES PERSONAS,CIUDAD DE MÉXICO,2024,NO,26/07/2024 13:58,35102,NO,,NO,SERVICIOS,SI,"LA CONVOCANTE REALIZARÁ EL PAGO DE LOS SERVICIOS EN UNA SOLA EXHIBICIÓN, DENTRO DE LOS 20 DÍAS NATURALES CONTADOS A PARTIR DE LA ENTREGA DE LA FACTURA QUE LOS AMPARE, PREVIA RECEPCIÓN DE LOS MISMOS A ENTERA SATISFACCIÓN DE LA CONVOCANTE Y, EN SU CASO, EL MISMO QUEDARÁ CONDICIONADO PROPORCIONALMENTE AL PAGO QUE EL PROVEEDOR O LA PROVEEDORA DEBA EFECTUAR POR CONCEPTO DE PENAS CONVENCIONALES O DEDUCTIVAS.",10,12,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3a0d63cc3fe546eeb6f4bd15a6d161b8/procedimiento,28/08/2024
E-2024-00089802,IA-70-006-911014999-N-56-2024,070006 - COLEGIO DE ESTUDIOS CIENTÍFICOS Y TECNOLÓGICOS DEL ESTADO DE GUANAJUATO,911014999 DIRECCIÓN FINANCIERA Y ADMINISTRATIVA,marco.rojasv@cecyteg.edu.mx,CONTRATACIÓN DE SERVICIO INTEGRAL PARA EVENTO INTERCECYTEG 2024,INVITACIÓN A CUANDO MENOS TRES PERSONAS,GUANAJUATO,2024,NO,28/08/2024 16:43,38201,NO,NO,NO,SERVICIOS,NO,TRANSFERENCIA BANCARIA DENTRO DE LOS 20 DIAS HABILES POSTERIORES A LA ENTREGA DEL SERVICIO,1,,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/ba44d29e6b7d4f25a043912926359ecf/procedimiento,29/08/2024
E-2024-00089649,IA-51-GYN-051GYN006-N-10-2024,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,051GYN006 DIRECCION DE ADMINISTRACION-JEFATURA DE SERVICIOS DE ADQUISICIONES,jose.gonzalezco@issste.gob.mx,ADQUISICIÓN DE MATERIAL E INSUMOS DE IMPRESIÓN,INVITACIÓN A CUANDO MENOS TRES PERSONAS,CIUDAD DE MÉXICO,2024,NO,28/08/2024 16:33,21101,NO,NO,NO,ADQUISICIONES,NO,CONFORME A LA CLAUSULA CUARTA DEL MODELO DE CONTRATO,10,,SI,NACIONAL,NO,MONTO,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/373782647e7840399ea49429a182f933/procedimiento,29/08/2024
E-2024-00087654,IA-61-N87-902002994-I-20-2024,061N87 - OFICIALÍA MAYOR DE GOBIERNO,902002994 DIRECCIÓN DE ADQUISICIONES,ccervantes@baja.gob.mx,SUMINISTRO DE EQUIPO DE CÓMPUTO PARA LA UNIDAD DE CUENTA PÚBLICA,INVITACIÓN A CUANDO MENOS TRES PERSONAS,BAJA CALIFORNIA,2024,NO,22/08/2024 12:34,51501,NO,NO,NO,ADQUISICIONES,NO,100% (CIEN POR CIENTO) UNA VEZ ENTREGADOS EN SU TOTALIDAD LOS BIENES SOLICITADOS EN EL PRESENTE PROCEDIMIENTO A ENTERA SATISFACCIÓN DE LA “CONVOCANTE”.,10,36,SI,INTERNACIONAL ABIERTO,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/ffdf388c12554b6cb93f0deb54c0cad6/procedimiento,29/08/2024
E-2024-00086371,IO-09-632-009000985-N-52-2024,"009000 - INFRAESTRUCTURA, COMUNICACIONES Y TRANSPORTES",009000985 CENTRO SCT GUERRERO,martin.fernandez@sct.gob.mx,TRABAJOS DE REFORZAMIENTO DE MURO DE CONTENCIÓN DE LA RAMPA DE FRENADO,INVITACIÓN A CUANDO MENOS TRES PERSONAS,GUERRERO,2024,NO,15/08/2024 20:28,61500,NO,,NO,OBRA PÚBLICA,SI,,,12,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/5139c939aa8e4f9188c5b99454a27e19/procedimiento,29/08/2024
E-2024-00086948,LA-72-064-913085944-N-2-2024,072064 - INSTITUTO HIDALGUENSE DE EDUCACIÓN,913085944 DIRECCIÓN GENERAL DE RECURSOS MATERIALES Y SERVICIOS,marlen.hernandez@seph.gob.mx,SERVICIO DE CERTIFICACIÓN EN EL IDIOMA INGLÉS,LICITACIÓN PÚBLICA,HIDALGO,2024,NO,15/08/2024 16:38,33401,NO,NO,NO,SERVICIOS,NO,TRANSFERENCIA ELECTRÓNICA,10,3,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/a8ae0d343c704cd9a125caddb9f36627/procedimiento,29/08/2024
E-2024-00087762,IO-50-GYR-050GYR061-N-14-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"050GYR061 DELEGACION ESTATAL EN SINALOA, DEPARTAMENTO DE CONSTRUCCION Y PLANEACION INMOBILARIA",miguel.lopezroch@imss.gob.mx,"TRABAJOS CONSERVACIÓN MANT. INST. ELECT. Y REC. PB HGZ 28 COSTA RICA, SINALOA.",INVITACIÓN A CUANDO MENOS TRES PERSONAS,SINALOA,2024,NO,20/08/2024 19:28,35102,NO,,NO,OBRA PÚBLICA,NO,,,12,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b06eff6c77844ea9be522e0eafea1e4a/procedimiento,29/08/2024
